license_number,brokerage_name,related_broker_name,address,url,source_domain,source_tier,source_type,page_title,evidence_text,identity_score,address_score,negative_score,total_score,reject_reason,matched_address,city,state,zip_code,county
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"23 Leased Dave Bowman Century 21 Mike Bowman, Inc. Westlake, TX 76262",https://www.har.com/century-21-mike-bowman-inc/office_agents_ntreis-bwmn01eu,www.har.com,4,Brokerage/agent profile; office/business page,"Century 21 Mike Bowman, Inc. Agents - HAR.com","Century 21 Mike Bowman, Inc. Agents - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents ",0.794,0.88,0.85,0.181,property-listing language,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"1 Leased Teresa Kidwell Century 21 Mike Bowman, Inc. Westlake, TX 76262",https://www.har.com/century-21-mike-bowman-inc/office_agents_ntreis-bwmn01eu,www.har.com,4,Brokerage/agent profile; office/business page,"Century 21 Mike Bowman, Inc. Agents - HAR.com","Century 21 Mike Bowman, Inc. Agents - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents ",0.794,0.88,0.85,0.181,property-listing language,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"1 Leased Linda Peterson Century 21 Mike Bowman, Inc. Westlake, TX 76262",https://www.har.com/century-21-mike-bowman-inc/office_agents_ntreis-bwmn01eu,www.har.com,4,Brokerage/agent profile; office/business page,"Century 21 Mike Bowman, Inc. Agents - HAR.com","Century 21 Mike Bowman, Inc. Agents - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents ",0.794,0.88,0.85,0.181,property-listing language,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"45 Leased Wilene Norris Century 21 Mike Bowman, Inc. Westlake, TX 76262",https://www.har.com/century-21-mike-bowman-inc/office_agents_ntreis-bwmn01eu,www.har.com,4,Brokerage/agent profile; office/business page,"Century 21 Mike Bowman, Inc. Agents - HAR.com","Century 21 Mike Bowman, Inc. Agents - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents ",0.794,0.88,0.85,0.181,property-listing language,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"27 Leased Jill Farish Century 21 Mike Bowman, Inc. Westlake, TX 76262",https://www.har.com/century-21-mike-bowman-inc/office_agents_ntreis-bwmn01eu,www.har.com,4,Brokerage/agent profile; office/business page,"Century 21 Mike Bowman, Inc. Agents - HAR.com","Century 21 Mike Bowman, Inc. Agents - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents ",0.794,0.88,0.85,0.181,property-listing language,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"14 Leased Jean Robb Century 21 Mike Bowman, Inc. Westlake, TX 76262",https://www.har.com/century-21-mike-bowman-inc/office_agents_ntreis-bwmn01eu,www.har.com,4,Brokerage/agent profile; office/business page,"Century 21 Mike Bowman, Inc. Agents - HAR.com","Century 21 Mike Bowman, Inc. Agents - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents ",0.794,0.88,0.85,0.181,property-listing language,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"29 Leased Shirley Hoehn-Fleming Century 21 Mike Bowman, Inc. Westlake, TX 76262",https://www.har.com/century-21-mike-bowman-inc/office_agents_ntreis-bwmn01eu,www.har.com,4,Brokerage/agent profile; office/business page,"Century 21 Mike Bowman, Inc. Agents - HAR.com","Century 21 Mike Bowman, Inc. Agents - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents ",0.794,0.88,0.85,0.181,property-listing language,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"13 Leased Larry Fry Century 21 Mike Bowman, Inc. Westlake, TX 76262",https://www.har.com/century-21-mike-bowman-inc/office_agents_ntreis-bwmn01eu,www.har.com,4,Brokerage/agent profile; office/business page,"Century 21 Mike Bowman, Inc. Agents - HAR.com","Century 21 Mike Bowman, Inc. Agents - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents ",0.794,0.88,0.85,0.181,property-listing language,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"40 Leased Roderick Scott Century 21 Mike Bowman, Inc. Westlake, TX 76262",https://www.har.com/century-21-mike-bowman-inc/office_agents_ntreis-bwmn01eu,www.har.com,4,Brokerage/agent profile; office/business page,"Century 21 Mike Bowman, Inc. Agents - HAR.com","Century 21 Mike Bowman, Inc. Agents - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents ",0.794,0.88,0.85,0.181,property-listing language,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"1 Leased John Lucas Century 21 Mike Bowman, Inc. Westlake, TX 76262",https://www.har.com/century-21-mike-bowman-inc/office_agents_ntreis-bwmn01eu,www.har.com,4,Brokerage/agent profile; office/business page,"Century 21 Mike Bowman, Inc. Agents - HAR.com","Century 21 Mike Bowman, Inc. Agents - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents ",0.794,0.88,0.85,0.181,property-listing language,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"4101 William D. Tate Ave. #100 Grapevine, TX 76051",https://www.linkedin.com/company/century21bowman,www.linkedin.com,1,Low-authority directory; office/business page,"CENTURY 21 Mike Bowman, Inc. | LinkedIn","CENTURY 21 Mike Bowman, Inc. | LinkedIn Agree & Join LinkedIn By clicking Continue to join or sign in, you agree to LinkedIn’s User Agreement , Privacy Policy , and Cookie Policy . Skip to main content LinkedIn Top Content People Learning Jobs Games Sign in Join now CENTURY 21 Mike Bowman, Inc. Real Estate Grapevine, TX 1,325 followers #1 CENTURY 21 Office in Texas Follow Discover all 273 employees Report this company About us CENTURY 21 Mike Bowman, Inc. is a full-service real estate firm consisting of a group of talented individuals ready to assist our clients in residential and commercial r",0.794,0.64,0.0,0.663,,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"112 State St. #100 Southlake, TX 76092",https://www.linkedin.com/company/century21bowman,www.linkedin.com,1,Low-authority directory; office/business page,"CENTURY 21 Mike Bowman, Inc. | LinkedIn","CENTURY 21 Mike Bowman, Inc. | LinkedIn Agree & Join LinkedIn By clicking Continue to join or sign in, you agree to LinkedIn’s User Agreement , Privacy Policy , and Cookie Policy . Skip to main content LinkedIn Top Content People Learning Jobs Games Sign in Join now CENTURY 21 Mike Bowman, Inc. Real Estate Grapevine, TX 1,325 followers #1 CENTURY 21 Office in Texas Follow Discover all 273 employees Report this company About us CENTURY 21 Mike Bowman, Inc. is a full-service real estate firm consisting of a group of talented individuals ready to assist our clients in residential and commercial r",0.794,0.64,0.0,0.663,,"112 STATE ST, SOUTHLAKE, TX, 76092",SOUTHLAKE,TX,76092,Tarrant
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,411 W 4th Ave Corsicana TX 75110,https://www.corsicana.org/list/member/century-21-mike-bowman-inc-3404,www.corsicana.org,4,Possible official website; search snippet,"CENTURY 21 Mike Bowman, Inc. | Real Estate Services","411 W 4th Ave Corsicana TX 75110 · (817) 354-7653; Send Email; CENTURY 21 Mike Bowman, Inc. About Us. Residential and commercial real estate brokerage ...",0.497,0.88,0.0,0.646,,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,411 W 4th Ave Corsicana TX 75110,https://www.corsicana.org/list/member/century-21-mike-bowman-inc-3404,www.corsicana.org,4,Possible official website; office/business page,"CENTURY 21 Mike Bowman, Inc. | Real Estate Services - Corsicana & Navarro County Chamber of Commerce, TX","CENTURY 21 Mike Bowman, Inc. | Real Estate Services - Corsicana & Navarro County Chamber of Commerce, TX Sign Up For Newsletter This Week's Newsletter Pages Members Categories Quicklinks Events Home Member Login Directory Contact Us Toggle navigation Home About Us About Us Chamber Board Corsicana Area Chamber Foundation Staff Contact Us Directory Join Benefits of Membership Application Events Events List Events Calendar Weather Quality of Life Things to Do Navarro County Communities Area Schools Participate Ambassador Program Leadership Corsicana Member Survey CENTURY 21 Mike Bowman, Inc. Cate",0.484,0.88,0.0,0.638,,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"120 North 12th Street, Corsicana, TX 75110",https://www.corsicana.org/list/member/century-21-mike-bowman-inc-3404,www.corsicana.org,4,Possible official website; office/business page,"CENTURY 21 Mike Bowman, Inc. | Real Estate Services - Corsicana & Navarro County Chamber of Commerce, TX","CENTURY 21 Mike Bowman, Inc. | Real Estate Services - Corsicana & Navarro County Chamber of Commerce, TX Sign Up For Newsletter This Week's Newsletter Pages Members Categories Quicklinks Events Home Member Login Directory Contact Us Toggle navigation Home About Us About Us Chamber Board Corsicana Area Chamber Foundation Staff Contact Us Directory Join Benefits of Membership Application Events Events List Events Calendar Weather Quality of Life Things to Do Navarro County Communities Area Schools Participate Ambassador Program Leadership Corsicana Member Survey CENTURY 21 Mike Bowman, Inc. Cate",0.484,0.88,0.0,0.638,,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"180 State St Suite 200, Southlake, TX 76092",https://www.selectsouthlake.com/places/century-21-mike-bowman-inc-relocation-department/,www.selectsouthlake.com,4,Possible official website; search snippet,"CENTURY 21 Mike Bowman, Inc. - Relocation Department","CENTURY 21 Mike Bowman, Inc. – Relocation Department. address. 180 State St Suite 200, Southlake, TX 76092. phone. (817) 354-7653.",0.5,0.88,0.0,0.648,,,,,,
273938-BB,"MIKE BOWMAN, INC",MICHAEL DAVID BOWMAN,"21 Mike Bowman, Inc. Westlake, TX 76262",https://www.har.com/century-21-mike-bowman-inc/office_agents_ntreis-bwmn01eu?designation=NHSAC,www.har.com,4,Brokerage/agent profile; office/business page,"Century 21 Mike Bowman, Inc. - Top Westlake Agents - HAR.com","Century 21 Mike Bowman, Inc. - Top Westlake Agents - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and conne",0.479,0.88,0.85,0.0,property-listing language,,,,,
254328-BB,"REAL ESTATE ENTERPRISES, INC.",KAREN DENISE KING,"25310 Wingfield Ln, Spring, TX 77373",https://www.homes.com/property/25310-wingfield-ln-spring-tx/ng2l845d2te6j/,www.homes.com,0,Property listing; search snippet,"25310 Wingfield Ln, Spring, TX 77373","Real Broker, LLC License #0671668. Real Broker, LLC. Home Details. Home ... Trjs Real Estate Enterprises Inc, --. Source: Public Records. Mortgage History.",0.738,0.38,1.0,0.0,property-listing URL,,,,,
202405-BB,"J.B. SUDDERTH REALTY, INC.",DAREN LEN SUDDERTH,"3288 575-799-4947 View Email 109 5th Street Farwell Farwell, TX 79325",https://www.mystatemls.com/profiles/tx/farwell/j-b-sudderth-realty-inc/daren-sudderth/238885/,www.mystatemls.com,4,Possible official website; office/business page,"Daren Sudderth Of J.B. Sudderth Realty, Inc. In Farwell TX — Real Estate Agent Profiles","Daren Sudderth Of J.B. Sudderth Realty, Inc. In Farwell TX — Real Estate Agent Profiles Welcome Back! Forgot Password? Login Don't have an account? Signup Menu Toggle Home Sign Up Log In Listings Listings Search Listings Recent Listings Listings By State Agents Agents Agent Directory About Us About Us Member Benefits Frequently Asked Questions What is My State MLS? Go Home TV Pricing Sign Up! Our Blog Resources Resources Blog Upcoming Webinars Past Webinars Financial Assistance Directory Guides and Ebooks COVID-19 Resources Mortgage Calculator Feeds Listing Feeds Feed to Zillow Feed to Trulia ",0.813,0.88,0.85,0.191,property-listing language,"109 5TH ST, FARWELL, TX, 79325",FARWELL,TX,79325,Parmer
202405-BB,"J.B. SUDDERTH REALTY, INC.",DAREN LEN SUDDERTH,"107 Avenue G, Farwell, TX 79325",https://www.trulia.com/TX/Farwell/,www.trulia.com,1,Listing-site corroboration only; search snippet,"Farwell, TX Real Estate & Homes For Sale","J.B. Sudderth Realty, Inc. 107 Avenue G, Farwell, TX 79325. Use ... holds real estate brokerage licenses in multiple provinces.",0.514,0.46,0.45,0.115,possible advertised property,"107 AVE G S, FARWELL, TX, 79325",FARWELL,TX,79325,Parmer
202405-BB,"J.B. SUDDERTH REALTY, INC.",DAREN LEN SUDDERTH,"109 5th St Farwell, TX 79325-5636",https://www.bbb.org/us/tx/farwell/profile/real-estate/jb-sudderth-realty-inc-0815-99124928,www.bbb.org,0,Property listing; search snippet,J.B. Sudderth Realty Inc. | BBB Business Profile,"J.B. Sudderth Realty Inc. 109 5th St Farwell, TX 79325-5636 · J.B. Sudderth Realty Inc. PO Box 887 Farwell, TX 79325-0887.",0.514,0.38,1.0,0.0,property-listing URL,,,,,
202405-BB,"J.B. SUDDERTH REALTY, INC.",DAREN LEN SUDDERTH,"109 5th Street, Farwell, TX 79325",https://licensee.io/real-estate/146251-peggy-louise-sudderth-tx/,licensee.io,0,Property listing; search snippet,"Peggy Louise Sudderth in Farwell, Texas - Real Estate Broker","Real Estate Broker 308 3rd St, P O Box 156, Farwell, TX 79325. Daren Len Sudderth. Real Estate Broker 109 5th Street, Farwell, TX 79325. What is a Real Estate ...",0.696,0.38,1.0,0.0,property-listing URL,,,,,
202405-BB,"J.B. SUDDERTH REALTY, INC.",DAREN LEN SUDDERTH,"106 San Andres St, Farwell, TX 79325",https://www.homes.com/farwell-tx/,www.homes.com,1,Listing-site corroboration only; search snippet,"Farwell, TX Homes for Sale & Real Estate","0 Farm To Market Road 2396, Farwell, TX 79325 · 106 San Andres St, Farwell, TX 79325. 1/11. 106 San Andres St, Farwell, TX 79325 · 303 Avenue G S, Farwell, ...",0.069,0.46,0.45,0.0,possible advertised property,,,,,
202405-BB,"J.B. SUDDERTH REALTY, INC.",DAREN LEN SUDDERTH,"0 Farm To Market Road 2396, Farwell, TX 79325",https://www.homes.com/farwell-tx/,www.homes.com,1,Listing-site corroboration only; search snippet,"Farwell, TX Homes for Sale & Real Estate","0 Farm To Market Road 2396, Farwell, TX 79325 · 106 San Andres St, Farwell, TX 79325. 1/11. 106 San Andres St, Farwell, TX 79325 · 303 Avenue G S, Farwell, ...",0.069,0.46,0.45,0.0,possible advertised property,,,,,
263630-BB,B I C REALTY CORP OF TEXAS,RICHARD A GARZA,"21221 E FM 186, Edinburg, TX 78541",https://www.crexi.com/properties/1321441/texas-21221-e-fm-186,www.crexi.com,1,Listing-site corroboration only; search snippet,"21221 E FM 186, Edinburg, TX 78541",Enter a location ... Disclosure: Richard A. Garza is a Real Estate Broker in the great State of Texas. ... View phone number. View email. BIC Realty. Listed by BIC ...,0.41,0.64,0.0,0.441,,,,,,
263630-BB,B I C REALTY CORP OF TEXAS,RICHARD A GARZA,"5218 Wassell St, Edinburg, TX 78542",https://www.homes.com/property/5218-wassell-st-edinburg-tx/56l40ms4r0s4n/,www.homes.com,0,Property listing; search snippet,"5218 Wassell St, Edinburg, TX 78542",GMAR_LicensedSupervisor: BIC Realty Corp of Texas; Non-Allowables: No; Non ... Contact Homes.com Brokerage. Homes.com Homepage. Copyright © 2026 CoStar ...,0.146,0.56,1.0,0.0,property-listing URL,,,,,
263630-BB,B I C REALTY CORP OF TEXAS,RICHARD A GARZA,"802 Treyson Dr, San Juan, TX 78589",https://www.homes.com/property/802-treyson-dr-san-juan-tx/fn76tskjce8lf/,www.homes.com,0,Property listing; search snippet,"802 Treyson Dr, San Juan, TX 78589",Carport Y N: No; Garage Yn: Yes; Building Stories: 1; GMAR_GeocodeConfidence: Unknown; GMAR_LicensedSupervisor: BIC Realty Corp of Texas; Non-Allowables: No ...,0.145,0.38,1.0,0.0,property-listing URL,,,,,
263630-BB,B I C REALTY CORP OF TEXAS,RICHARD A GARZA,"123 Greenville St, Elsa, TX 78543",https://www.homes.com/property/123-greenville-st-elsa-tx/t1xh96vw2glf1/,www.homes.com,0,Property listing; search snippet,"123 Greenville St, Elsa, TX 78543",GMAR_LicensedSupervisor: BIC Realty Corp of Texas; Non-Allowables: No; Non ... Contact Homes.com Brokerage. Homes.com Homepage. Copyright © 2026 CoStar ...,0.146,0.56,1.0,0.0,property-listing URL,,,,,
263630-BB,B I C REALTY CORP OF TEXAS,RICHARD A GARZA,"3318 Lerma Dr, Edinburg, TX 78539",https://www.homes.com/property/3318-lerma-dr-edinburg-tx/bbqpv8r1cebp6/,www.homes.com,0,Property listing; search snippet,"3318 Lerma Dr, Edinburg, TX 78539","3318 Lerma Dr, Edinburg, TX 78539 - 1861 sqft ... GMAR_LicensedSupervisor: BIC Realty Corp of Texas ... Contact Homes.com Brokerage. Homes.com Homepage.",0.395,0.56,1.0,0.0,property-listing URL,,,,,
263630-BB,B I C REALTY CORP OF TEXAS,RICHARD A GARZA,"9500 W Monte Cristo Rd, Edinburg, TX 78541",https://www.zillow.com/homedetails/9500-W-Monte-Cristo-Rd-Edinburg-TX-78541/458257044_zpid/,www.zillow.com,1,Listing-site corroboration only; search snippet,"9500 W Monte Cristo Rd, Edinburg, TX 78541","One of the owners is a licensed Real Estate Agent in the State of Texas. ... MLS ID #451451, Richard A. Garza, Bic Realty. Greater McAllen ...",0.25,0.46,0.45,0.0,possible advertised property,"9500 W MONTE CRISTO RD, EDINBURG, TX, 78541",EDINBURG,TX,78541,Hidalgo
263630-BB,B I C REALTY CORP OF TEXAS,RICHARD A GARZA,"21221 E Fm 186, Edinburg, TX 78541",https://www.homes.com/property/21221-e-fm-186-edinburg-tx/5glkby6fjp0br/,www.homes.com,0,Property listing; search snippet,"21221 E Fm 186, Edinburg, TX 78541 [Lot/Land]",Disclosure: Richard A. Garza is a Real Estate Broker in the great State of Texas. ... Texas(call for code). Property Sub Type: Acreage ... Contact Homes.com ...,0.41,0.56,1.0,0.0,property-listing URL,,,,,
210610-BB,CORNERSTONE REAL ESTATE COMPANY,LOYD KENT BRATCHER,"10009 Sandalwood Dr, Woodway, TX 76712",https://licensee.io/real-estate/662676-margaret-w-beseda-tx/,licensee.io,0,Property listing; search snippet,"Margaret W Beseda in Woodway, Texas - Real Estate Broker","Loyd Kent Bratcher. Real Estate Broker 200 W Hwy 6, Woodway, TX 76712. Randall Wayne Scott. Real Estate Broker 10009 Sandalwood Dr, Woodway, TX 76712. James ...",0.158,0.38,1.0,0.0,property-listing URL,,,,,
210610-BB,CORNERSTONE REAL ESTATE COMPANY,LOYD KENT BRATCHER,"200 W Hwy 6, Woodway, TX 76712",https://licensee.io/real-estate/662676-margaret-w-beseda-tx/,licensee.io,0,Property listing; search snippet,"Margaret W Beseda in Woodway, Texas - Real Estate Broker","Loyd Kent Bratcher. Real Estate Broker 200 W Hwy 6, Woodway, TX 76712. Randall Wayne Scott. Real Estate Broker 10009 Sandalwood Dr, Woodway, TX 76712. James ...",0.158,0.38,1.0,0.0,property-listing URL,,,,,
279292-BB,REPROM INC,MARY ANN BOLAND,5501 Independencepkwy #300A Plano Tx 75023,https://www.cyberbackgroundchecks.com/detail/patty-s-dahlberg/pidnqzllxxbxlqzpazlppqb,www.cyberbackgroundchecks.com,4,Possible official website; search snippet,"Don Dahlberg Age: 88 In Plano, Tx - Complete Background Info","... Reprom, Inc. 5501 Independencepkwy #300A Plano Tx 75023. Officer Name: Clifford Don Dahlberg. Officer Title: Registered Agent. Filing #: 0047786400. Filing ...",0.237,0.7,0.0,0.446,,,,,,
279292-BB,REPROM INC,MARY ANN BOLAND,"1964 657 Louise Dr, Fairview, TX 75069",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"657 LOUISE DR, FAIRVIEW, TX, 75069",FAIRVIEW,TX,75069,Collin
279292-BB,REPROM INC,MARY ANN BOLAND,"60 view more Addresses 657 Louise Dr, Fairview, TX 75069",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"657 LOUISE DR, FAIRVIEW, TX, 75069",FAIRVIEW,TX,75069,Collin
279292-BB,REPROM INC,MARY ANN BOLAND,"657 Louise Dr, Mckinney, TX 75069",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"657 LOUISE DR, MCKINNEY, TX, 75069",MCKINNEY,TX,75069,Collin
279292-BB,REPROM INC,MARY ANN BOLAND,"1300 Damsel Caitlyn Dr, Lewisville, TX 75056",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"1300 DAMSEL CAITLYN DR, LEWISVILLE, TX, 75056",LEWISVILLE,TX,75056,Denton
